,date,avg_pnl,total_pnl,buy_ratio,avg_price,total_volume_usd,unique_traders,sentiment_score,sentiment_label
272,2024-10-05,155.86924032432432,5767.161892,0.24324324324324326,60568.594601856756,605605.74,2,49,Neutral
273,2024-10-06,5.9312308636363635,130.487079,0.2727272727272727,62166.40909090909,300130.56,1,50,Neutral
274,2024-10-07,0.0,0.0,0.0,63684.42857142857,219984.65,1,50,Neutral
275,2024-10-08,149.90407327777777,5396.546638,0.9444444444444444,58825.33341509444,434584.13,2,49,Neutral
276,2024-10-09,28.290194285714286,396.06272,0.7857142857142857,61800.92857142857,220399.93,1,49,Neutral
277,2024-10-10,0.0,0.0,1.0,59323.25,300024.33999999997,1,39,Fear
278,2024-10-11,341.74336450000004,8885.327477,0.0,59195.38462157692,488904.19,2,32,Fear
279,2024-10-12,54.155471,541.55471,0.7,62726.0,159713.4,1,49,Neutral
280,2024-10-13,0.0,0.0,1.0,62778.2,60002.42,1,50,Neutral
281,2024-10-14,382.72391600000003,1913.61958,0.0,64693.8,61916.020000000004,1,48,Neutral
282,2024-10-15,167.17515371428573,1170.2260760000001,0.42857142857142855,66652.28571428571,81173.36,1,65,Greed
283,2024-10-16,19.95280690909091,219.480876,0.7272727272727273,67576.54545454546,80229.17,1,73,Greed
284,2024-10-17,4.0127733333333335,36.11496,0.7777777777777778,67400.11111111111,140531.75,2,71,Greed
285,2024-10-18,55.536523499999994,333.219141,0.16666666666666666,67397.0,120331.43000000001,1,73,Greed
286,2024-10-19,0.0,0.0,1.0,68391.25,99996.86,1,72,Greed
287,2024-10-20,4.05370621875,389.155797,0.07291666666666667,4280.33074875,176447.86000000002,2,73,Greed
288,2024-10-21,14.248066843930635,2464.915564,0.45664739884393063,4316.762150867052,324117.99,2,72,Greed
289,2024-10-22,0.0,0.0,1.0,67047.0,60000.36,1,70,Greed
290,2024-10-23,-2.5827745,-46.489941,0.8333333333333334,30954.322222222225,210006.07,1,71,Greed
291,2024-10-25,441.19540236666666,13235.862071,0.4666666666666667,56633.085333333336,427883.18,2,72,Greed
292,2024-10-27,166.66557699999998,666.6623079999999,0.0,67737.75,90664.41,1,74,Greed
293,2024-10-28,12.867704769230771,167.28016200000002,0.0,52838.49888384615,121495.25,2,72,Greed
294,2024-10-29,15.11643162264151,801.170876,0.05660377358490566,51081.13156396226,613267.8099999999,2,72,Greed
295,2024-10-30,0.36600091999999995,9.150023,0.32,646.6885008,11830.85,1,77,Extreme Greed
296,2024-10-31,25.292579395833332,1214.043811,0.875,42753.894183125,896173.36,3,77,Extreme Greed
297,2024-11-01,45.238075478260875,1040.475736,0.5652173913043478,27379.532136956524,260981.03,2,75,Extreme Greed
298,2024-11-02,0.0,0.0,1.0,68880.0,40000.0,1,72,Greed
299,2024-11-03,0.0,0.0,1.0,45208.04899166667,129055.66,2,74,Greed
300,2024-11-04,77.76140205555555,2799.410474,0.3611111111111111,49681.014294444445,451811.97,2,70,Greed
301,2024-11-05,67.8475928,678.4759280000001,0.5,67511.4,200627.23,1,70,Greed
302,2024-11-06,187.85581533333334,2817.83723,0.4,58370.23423933333,123906.9,2,70,Greed
303,2024-11-07,39.764187044247784,4493.353136,0.4690265486725664,1338.6989985840708,111335.3,3,77,Extreme Greed
304,2024-11-08,-1.6516292564102582,-64.41354100000007,0.5897435897435898,46749.91446666667,270700.44,2,75,Extreme Greed
305,2024-11-09,1.196615581395349,102.90894,0.6162790697674418,8015.27303244186,193384.41,2,75,Extreme Greed
306,2024-11-10,5.728984589595376,991.114334,0.2774566473988439,22619.335545589594,413636.7,3,78,Extreme Greed
307,2024-11-11,18.09552545844504,6749.630996,0.2520107238605898,6882.198738908847,1570572.42,4,76,Extreme Greed
308,2024-11-12,20.435084175438597,3494.399394,0.5730994152046783,33638.82797450292,1226354.52,4,80,Extreme Greed
309,2024-11-13,163.46671404166668,7846.402274,0.3333333333333333,46411.560992520834,515336.37,5,84,Extreme Greed
310,2024-11-14,41.4864475,4563.509225,0.7454545454545455,33402.97117528182,1008361.81,2,88,Extreme Greed
311,2024-11-15,27.790204281879195,4140.740438,0.610738255033557,47181.7405247651,1427858.42,4,80,Extreme Greed
312,2024-11-16,17.640266936305732,2769.521909,0.49044585987261147,8005.464557764331,303296.07,4,86,Extreme Greed
313,2024-11-17,4.224762129186603,882.975285,0.3492822966507177,13599.930072669855,1215987.57,4,90,Extreme Greed
314,2024-11-18,12.921431176300578,4470.815187,0.36127167630057805,13431.133118797688,2084339.58,7,83,Extreme Greed
315,2024-11-19,9.699242593442623,2958.268991,0.5245901639344263,15993.576337872131,628031.15,5,90,Extreme Greed
316,2024-11-20,7.654714358181818,4210.0928969999995,0.44363636363636366,9792.793397765454,1999514.1199999999,5,83,Extreme Greed
317,2024-11-21,3.1634222261682243,1692.430891,0.4392523364485981,7300.062138975701,598300.62,5,82,Extreme Greed
318,2024-11-22,-26.664721085419732,-18105.345617,0.48159057437407954,9893.695111284242,1646713.62,6,94,Extreme Greed
319,2024-11-23,7.993200104683195,2901.531638,0.4132231404958678,4723.455523900826,516245.68,4,93,Extreme Greed
320,2024-11-24,5.497385965116279,945.550386,0.5988372093023255,19953.478843476743,664952.28,3,80,Extreme Greed
321,2024-11-25,21.66172836862745,5523.740734,0.49411764705882355,14680.957598172548,937410.87,2,82,Extreme Greed
322,2024-11-26,3.6251965529801327,1094.809359,0.652317880794702,10192.743361337749,1146902.44,4,79,Extreme Greed
323,2024-11-27,-12.462420812206572,-2654.495633,0.3380281690140845,19940.432149488264,1444242.53,2,75,Extreme Greed
324,2024-11-28,-382.75722766566264,-127075.39958499999,0.6234939759036144,4420.7387338072285,1894225.15,5,77,Extreme Greed
325,2024-11-29,449.98726247328244,176844.994152,0.37659033078880405,1859.8201062210942,794262.91,11,78,Extreme Greed
326,2024-11-30,100.04475474530831,37316.69352,0.2761394101876676,3435.1424477873725,1732193.7,8,84,Extreme Greed
327,2024-12-01,98.28453003365385,40886.364494,0.34615384615384615,6389.235122030456,814711.82,9,81,Extreme Greed
328,2024-12-02,68.48001597407408,18489.604313,0.5777777777777777,6137.360651434223,585243.56,8,80,Extreme Greed
329,2024-12-03,63.03887509358289,23576.539285,0.45454545454545453,2354.399729529412,1084666.53,8,76,Extreme Greed
330,2024-12-04,918.1561599404388,292891.815021,0.30094043887147337,3922.991142316614,769287.65,7,78,Extreme Greed
331,2024-12-05,156.96078615789474,71574.11848800001,0.42105263157894735,4881.7428253070175,1256750.79,8,84,Extreme Greed
332,2024-12-06,-229.83782604218362,-92624.643895,0.5086848635235732,15604.850347196028,3471019.22,10,72,Greed
333,2024-12-07,282.5864442993421,85906.279067,0.3618421052631579,1359.7200135328949,451733.42,6,75,Extreme Greed
334,2024-12-08,38.014127228571425,15965.933436,0.19523809523809524,1787.932218347619,932939.72,6,79,Extreme Greed
335,2024-12-09,11.708659881261596,6310.967676,0.8441558441558441,3534.2818935269015,983949.68,10,78,Extreme Greed
336,2024-12-10,24.640206911654136,39325.770231,0.33208020050125314,2885.2128903966163,3150424.08,11,78,Extreme Greed
337,2024-12-11,261.30348420720725,319051.554217,0.14004914004914004,4356.6742505249795,2194098.33,12,74,Greed
338,2024-12-12,310.1199767122153,599151.795008,0.2179089026915114,2265.6843708274846,4557189.87,14,83,Extreme Greed
339,2024-12-13,27.22583268968457,31935.901745,0.5763000852514919,4577.503724812446,2880824.64,11,76,Extreme Greed
340,2024-12-14,135.87157833522267,167801.399244,0.4817813765182186,2159.9074581732793,2369561.78,12,83,Extreme Greed
341,2024-12-15,57.4692488385386,97525.315279,0.6664702416028285,1595.8074837011786,2583269.81,15,80,Extreme Greed
342,2024-12-16,158.07994704549765,166774.344133,0.4009478672985782,3014.2459456306633,2740808.97,13,83,Extreme Greed
343,2024-12-17,113.13307839876352,219591.305172,0.43843379701184954,1052.0018582095724,5233597.63,16,87,Extreme Greed
344,2024-12-18,9.575223703988803,13682.994673,0.5003498950314905,5035.001314213366,3798887.07,13,81,Extreme Greed
345,2024-12-19,18.79125621024259,62744.004486000005,0.35968852949985025,2950.7475688442946,8241709.39,13,75,Extreme Greed
346,2024-12-20,102.47976689670418,254969.660039,0.4537781350482315,1281.1534623320258,7681274.71,15,74,Greed
347,2024-12-21,89.24578415050566,150022.163157,0.3545508625817965,3657.2952470862583,4382875.12,8,73,Greed
348,2024-12-22,455.03509557235145,352197.163973,0.5788113695090439,1463.3598931589147,3087320.22,8,73,Greed
349,2024-12-23,-12.53967898466127,-29430.626577,0.4414145717937793,1741.0217452281254,6771878.26,14,70,Greed
350,2024-12-24,43.827751822485205,14813.780116,0.34911242603550297,11362.672453045592,1767036.11,11,73,Greed
351,2024-12-25,3.637774264423076,756.6570469999998,0.41346153846153844,3392.6270428030766,347889.35,6,73,Greed
352,2024-12-26,86.41124780774749,60228.639722,0.5351506456241033,4755.660897423242,2205242.65,7,79,Extreme Greed
353,2024-12-27,10.280042442307693,2672.811035,0.5269230769230769,13201.857670753847,347913.0,7,74,Greed
354,2024-12-28,5.842693310559007,940.673623,0.35403726708074534,4138.285644782609,281555.01,7,72,Greed
355,2024-12-29,14.348596651741294,2884.067927,0.34328358208955223,7062.877761626865,344628.54,7,73,Greed
356,2024-12-30,29.637296503289473,9009.738137,0.6019736842105263,12587.64033930592,1073865.73,9,65,Greed
357,2024-12-31,17.794159509803922,5445.01281,0.46078431372549017,28739.599964186276,877164.62,6,64,Greed
358,2025-01-01,-99.25068067708334,-9528.065345,0.7083333333333334,8822.579264114584,282582.1,6,66,Greed
359,2025-01-02,24.145482235457067,8716.519087,0.296398891966759,10094.891613861495,774674.84,9,70,Greed
360,2025-01-03,11.867099986220472,6028.486793,0.33267716535433073,9803.075828159448,771208.99,9,74,Greed
361,2025-01-04,6.882851665768194,2553.537968,0.20485175202156333,7797.149899172507,1826029.6199999999,9,73,Greed
362,2025-01-05,13.337737920502093,3187.719363,0.2719665271966527,7824.165539405858,451943.57,8,72,Greed
363,2025-01-06,10.583220581151831,6064.185393,0.2582897033158813,7217.135723097731,556526.99,7,76,Extreme Greed
364,2025-01-07,25.271942748822607,16098.227531,0.8822605965463108,9068.043705916796,1313178.1,6,78,Extreme Greed
365,2025-01-08,125.23300342059672,130117.090554,0.7170356111645814,6518.9895779990375,3177275.18,11,70,Greed
366,2025-01-09,89.99220096168582,46975.928902,0.3850574712643678,6362.8980927356315,1020733.25,7,69,Greed
367,2025-01-10,-12.352717401709402,-10116.875552,0.4468864468864469,31588.405895721615,6547449.68,7,50,Neutral
368,2025-01-11,8.017952424028268,2269.080536,0.5865724381625441,30131.135140431095,1658098.71,7,69,Greed
369,2025-01-12,9.538607646179402,5742.241803,0.1345514950166113,12893.280709518272,2258459.17,7,62,Greed
370,2025-01-13,23.66526801960784,9655.429352,0.5882352941176471,29317.207596281864,2936648.0100000002,11,61,Greed
371,2025-01-14,58.43459038181818,16069.512355,0.33454545454545453,21343.217767563634,876581.97,9,63,Greed
372,2025-01-15,55.50407602996255,14819.5883,0.34831460674157305,28411.1857780412,1801599.8900000001,11,70,Greed
373,2025-01-16,56.08546988679245,20807.709328,0.30727762803234504,30076.24313476011,3049692.96,9,75,Extreme Greed
374,2025-01-17,29.43872104201681,7006.415608,0.39915966386554624,8905.736269495797,1110230.46,8,75,Extreme Greed
375,2025-01-18,0.6808495883256523,443.2330819999997,0.5422427035330261,9620.95311349616,2711629.88,12,77,Extreme Greed
376,2025-01-19,56.10963580216975,87923.799302,0.5366943203573707,6104.771320986599,9715215.3,15,77,Extreme Greed
377,2025-01-20,66.37052408593155,87277.239173,0.5741444866920152,16330.118057409887,8287327.01,15,76,Extreme Greed
378,2025-01-21,20.901583813207548,11077.839421,0.27358490566037735,19761.02999872815,1523729.82,8,76,Extreme Greed
379,2025-01-22,24.66875968389423,20524.408057,0.35697115384615385,8344.303495522838,1778406.43,10,84,Extreme Greed
380,2025-01-23,83.13320374384236,101256.24216,0.4605911330049261,6983.956473275615,3697028.66,12,75,Extreme Greed
381,2025-01-24,12.131326931350113,10602.779738,0.4096109839816934,5079.286193251716,1611433.45,11,75,Extreme Greed
382,2025-01-25,-20.450625011857706,-10348.016255999999,0.6225296442687747,3985.267088405138,1239377.7,11,75,Extreme Greed
383,2025-01-26,90.51766445232816,40823.466668,0.3902439024390244,18.065921855875832,1201173.66,7,73,Greed
384,2025-01-27,53.469295461837,41331.765392,0.6597671410090556,11661.276710637774,1508028.31,15,71,Greed
385,2025-01-28,36.103642516064255,17979.613973,0.3152610441767068,6429.960821865462,579412.17,8,72,Greed
386,2025-01-29,25.737375241758244,23421.01147,0.48131868131868133,581.4878012956043,1897513.41,9,72,Greed
387,2025-01-30,21.64711470009372,23097.471385,0.25023430178069356,8261.57404625867,3014397.17,11,70,Greed
388,2025-01-31,35.303441705708664,35868.296773,0.31791338582677164,6716.441229059054,2783411.48,11,76,Extreme Greed
389,2025-02-01,50.946695610410096,32300.205017,0.555205047318612,4211.306208217666,1363746.44,12,68,Greed
390,2025-02-02,123.46835452843062,162854.759623,0.6315390447308568,5409.088864621683,5661092.29,13,60,Greed
391,2025-02-03,146.58459086932774,348871.326269,0.4584033613445378,4859.416197735714,22592901.37,12,44,Fear
392,2025-02-04,165.9541752070064,416876.88812,0.455015923566879,15703.124947818073,15678409.27,13,72,Greed
393,2025-02-05,43.721075992289904,56706.235562,0.5312259059367772,21926.164488164224,8743231.51,11,54,Neutral
394,2025-02-06,19.84955944392249,33803.799733,0.6829125073399882,2869.875065266001,2818508.87,11,49,Neutral
395,2025-02-07,14.730972500656167,22450.002091,0.6279527559055118,23967.33330591798,3460263.54,13,44,Fear
396,2025-02-08,1.0203534834782608,586.703253,0.7843478260869565,17096.856943027826,839734.97,10,44,Fear
397,2025-02-09,197.05736844502616,150551.829492,0.5602094240837696,1661.4545370450262,2920919.7,12,46,Neutral
398,2025-02-10,71.88807047244094,63908.49465,0.4049493813273341,34318.415525228345,3624958.44,14,43,Fear
399,2025-02-11,-7.186067001179245,-6093.784817,0.4268867924528302,19989.86707794811,2797544.17,12,47,Neutral
400,2025-02-12,19.251828353055284,19848.635032,0.3937924345295829,20122.266069995152,4143974.54,12,46,Neutral
401,2025-02-13,20.313528640875912,27829.534238,0.43284671532846714,19088.377477377373,3199852.21,11,50,Neutral
402,2025-02-14,129.22095184773414,213860.675308,0.3214501510574018,20052.512642015045,4007103.42,15,48,Neutral
403,2025-02-15,48.32932082618026,45042.92701,0.6148068669527897,11469.872673227468,1712852.95,12,50,Neutral
404,2025-02-16,3.4794103157121876,2369.478425,0.5066079295154186,3744.413148171806,806177.64,10,54,Neutral
405,2025-02-17,1.9325964877789585,1818.573295,0.6620616365568545,4732.56718405526,2031044.64,9,51,Neutral
406,2025-02-18,54.418062292959426,91204.672403,0.6270883054892601,6687.4516690757755,3371128.68,11,47,Neutral
407,2025-02-19,11.010870463629685,14985.794701,0.6348273328434975,18063.043201803306,3263930.24,10,44,Fear
408,2025-02-20,22.867193887673956,46008.794102,0.39165009940357853,16106.864259217198,4628609.29,11,49,Neutral
409,2025-02-21,63.904695114789114,119693.49395,0.397223705285638,15982.61099378804,3972159.88,14,55,Greed
410,2025-02-22,36.849423,25278.704178,0.5247813411078717,16330.238533271136,3175570.2,10,49,Neutral
411,2025-02-23,20.494104328846156,10656.934251,0.5442307692307692,6653.326019425,1141310.74,12,50,Neutral
412,2025-02-24,6.850102607193732,38470.176242,0.5795940170940171,415.2820556340812,11223619.59,14,49,Neutral
413,2025-02-25,32.782929400256165,204762.177034,0.6781940441882806,1141.5425229423631,19414984.36,18,25,Fear
414,2025-02-26,53.76621014370748,63229.063129,0.32908163265306123,1021.7923438341836,4946958.13,13,21,Extreme Fear
415,2025-02-27,-41.039514064044944,-36525.167517,0.45617977528089887,3783.741142521348,1999898.43,9,10,Extreme Fear
416,2025-02-28,221.4211077016683,225628.108748,0.5201177625122669,2374.567007783121,4123660.77,13,16,Extreme Fear
417,2025-03-01,60.897177977011495,10596.108968,0.603448275862069,3119.315583793103,263824.13,5,20,Extreme Fear
418,2025-03-02,125.77879832330827,66914.320708,0.5150375939849624,9371.077831221804,6460848.74,10,26,Fear
419,2025-03-03,415.9332201302294,616413.032233,0.7213225371120108,3500.2799614203777,8244590.38,14,33,Fear
420,2025-03-04,75.80165136761032,182075.566585,0.7277268942547876,2545.786879941715,11124247.15,16,15,Extreme Fear
421,2025-03-05,162.24600356445782,269328.365917,0.22590361445783133,3657.355850823494,9193654.22,13,20,Extreme Fear
422,2025-03-06,21.18569152763158,16101.125561,0.4881578947368421,5795.717284914474,6765324.96,12,25,Fear
423,2025-03-07,58.86993010462382,150236.061627,0.4807993730407524,4468.829034675548,19854275.48,14,34,Fear
424,2025-03-08,46.69333338185255,24700.773359,0.5444234404536862,3131.854198517958,892083.51,13,28,Fear
425,2025-03-09,13.905384947257385,19773.457395,0.6659634317862166,806.5426083241913,10419697.99,12,27,Fear
426,2025-03-10,-3.438690233596702,-10010.027269999999,0.539333562349708,2998.767983825833,16811790.68,14,20,Extreme Fear
427,2025-03-11,-23.3964482763238,-76880.729036,0.6451612903225806,2341.3900885374314,14016952.09,16,24,Extreme Fear
428,2025-03-12,72.60735489289314,288105.984215,0.41507056451612906,4000.6491172159776,18618139.15,13,34,Fear
429,2025-03-13,14.672422944906446,14114.870873,0.4864864864864865,5443.617843656964,3285591.22,13,45,Neutral
430,2025-03-14,31.061610899999998,68646.160089,0.1343891402714932,4004.7944216610863,8047187.16,10,27,Fear
431,2025-03-15,301.51197154022987,78694.624572,0.5900383141762452,23597.128657252873,2355749.54,8,46,Neutral
432,2025-03-16,-14.926308575471696,-7910.943544999999,0.5735849056603773,50519.7275055283,10187921.51,8,30,Fear
433,2025-03-17,28.439028818478263,26163.906513,0.525,9535.147864272825,3592895.05,11,32,Fear
434,2025-03-18,86.71797221103118,72322.788824,0.4088729016786571,11904.990233124701,4050655.47,13,34,Fear
435,2025-03-19,18.222507655707197,29374.682341,0.34925558312655086,15006.281201493797,4598813.57,12,32,Fear
436,2025-03-20,13.290349463035021,10246.859436,0.3086900129701686,2358.06017454345,1652257.93,13,49,Neutral
437,2025-03-21,9.958840077363897,6951.270374,0.49570200573065903,4097.717261760745,2543903.39,9,31,Fear
438,2025-03-22,23.361748138317758,12498.535254,0.41495327102803736,3803.037827611215,971809.42,8,32,Fear
439,2025-03-23,31.425999071588368,14047.421585,0.6487695749440716,5709.453012297539,2593519.67,10,30,Fear
440,2025-03-24,105.04280555111977,107878.961301,0.2074001947419669,3414.229185942551,3017587.05,13,45,Neutral
441,2025-03-25,40.49419314791403,32030.90678,0.5335018963337548,11769.79868919722,5372519.77,13,46,Neutral
442,2025-03-26,5.094186791424887,15802.167427,0.5074145712443585,1063.4996657601548,7597754.37,17,47,Neutral
443,2025-03-27,74.9367633388535,58825.359221,0.6038216560509554,9118.37818057707,3240279.46,11,40,Fear
444,2025-03-28,29.30931227335165,21337.179335,0.7321428571428571,7612.338172063187,1483092.61,11,44,Fear
445,2025-03-29,6.38800049155227,12098.872931,0.5263991552270327,2414.803543719641,3668151.83,10,26,Fear
446,2025-03-30,27.8083013028169,15795.11514,0.8415492957746479,7603.879054272887,2850874.96,9,32,Fear
447,2025-03-31,14.097342539393939,6978.184557,0.43232323232323233,8426.110126818183,2164772.4699999997,12,34,Fear
448,2025-04-01,-11.472199177083334,-2202.6622420000003,0.4791666666666667,11425.36599246875,704445.1900000001,9,34,Fear
449,2025-04-02,187.930056633829,202212.740938,0.11895910780669144,7414.856134767658,3867930.6,11,44,Fear
450,2025-04-03,-1.353524757437071,-2365.961276,0.5469107551487414,4420.623526697368,8670233.15,17,25,Fear
451,2025-04-04,-20.05949602987421,-25515.678949999998,0.3922955974842767,4732.811766900943,3835545.73,14,28,Fear
452,2025-04-05,99.74260475,35907.33771,0.38333333333333336,10940.511464127778,1267564.22,10,30,Fear
453,2025-04-06,44.89832945801527,47053.449272,0.6469465648854962,4081.8439489007637,3551252.06,14,34,Fear
454,2025-04-07,12.269854408315563,34527.370305,0.5028429282160626,10523.865138202558,14460253.14,18,23,Extreme Fear
455,2025-04-08,37.00890222481442,34899.394798,0.4559915164369035,31685.96511792683,8869391.4,17,24,Extreme Fear
456,2025-04-09,10.86978694151752,43120.444797,0.44466851525081924,13917.529131650617,28556806.47,20,18,Extreme Fear
457,2025-04-10,74.40612236060178,158261.822261,0.5345557122708039,39246.50578036154,28741953.29,19,39,Fear
458,2025-04-11,115.33437872354014,126406.479081,0.2846715328467153,18896.037772089418,11319327.07,16,25,Fear
459,2025-04-12,194.60393292223802,410419.694533,0.3793266951161688,52901.409214082974,55914617.49,20,43,Fear
460,2025-04-13,36.86299888039364,48696.021521,0.5594246782740349,32683.551292376986,14171154.79,17,45,Neutral
461,2025-04-14,51.32634052022472,45680.443063,0.5808988764044943,32893.321598730334,13079972.98,14,31,Fear
462,2025-04-15,63.976751796640144,72357.706282,0.3041556145004421,63863.56281482317,20752168.24,14,38,Fear
463,2025-04-16,36.46251881654229,58631.730257,0.5192786069651741,48069.123414856964,36502715.9,17,29,Fear
464,2025-04-17,5.264713759456837,5427.919886,0.33074684772065954,1747.3123040737148,2604551.51,12,30,Fear
465,2025-04-18,2.576771248152059,4880.4047439999995,0.3986272439281943,15666.24511019377,24610650.46,12,33,Fear
466,2025-04-19,25.82576363783202,71950.577495,0.35857860732232594,16014.825865230438,32706462.71,15,32,Fear
467,2025-04-20,12.643966668012109,25060.341936,0.5443995963673057,7953.09440782997,12126094.05,12,37,Fear
468,2025-04-21,20.005394590803256,34369.267906999994,0.35157159487776485,41859.99143913446,42104054.84,14,39,Fear
469,2025-04-22,19.563963835223483,58652.763578,0.47364909939959976,15070.37095092762,33753625.24,15,47,Neutral
470,2025-04-23,-68.03380836678032,-419020.225731,0.6848514369215781,12725.948066658386,30682443.79,19,72,Greed
471,2025-04-24,22.717023281810036,50704.395965,0.5479390681003584,42081.60551729973,35088918.64,15,63,Greed
472,2025-04-25,12.231614764670297,20218.859206,0.41197822141560797,33876.77419571567,27749455.78,16,60,Greed
473,2025-04-26,-3.6478814694960215,-4125.753942,0.5340406719717065,24357.80254500265,11948127.77,12,65,Greed
474,2025-04-27,8.018004356083086,2702.067468,0.6201780415430267,13133.751885486648,487537.69,9,61,Greed
475,2025-04-28,26.763461754169686,36906.813759,0.47280638143582304,58469.14186169688,26124921.49,8,54,Neutral
476,2025-04-29,56.06313572313866,125749.613427,0.49264378065091396,28548.785993098085,34089511.66,7,60,Greed
477,2025-04-30,12.582028094339623,14003.797269,0.7529200359389039,35649.303644469,12693878.85,8,56,Greed
478,2025-05-01,44.338885607317074,54536.829297000004,0.5577235772357724,12672.104182341463,10720240.52,11,53,Neutral
